name_1,date_1,name_2,date_2,name_3,date_3,context,correct_date,correct_answer
Mark,1982-09-18,Rachel,1993-02-26,Joy,1985-09-19,Mark was born on the day the Sabra and Shatila massacre occurred. Rachel was born on the day the 1993 World Trade Center bombing occurred. Joy was born on the day a devastating earthquake hit Mexico City. The oldest is,1982-09-18,Mark
Tyler,1997-03-13,Rachel,1990-06-21,Jason,1995-06-29,Tyler was born on the day the Island of Peace massacre occurred. Rachel was born on the day the Manjil-Rudbar earthquake occurred. Jason was born on the day the Sampoong Department Store collapsed. The oldest is,1990-06-21,Rachel
Mark,1982-09-04,Dean,1989-10-17,Ian,1986-04-15,Mark was born on the day the Provisional World Parliament convened. Dean was born on the day the Loma Prieta earthquake occurred. Ian was born on the day U.S. planes bombed Libya. The oldest is,1982-09-04,Mark
Jack,1988-03-16,Frank,1992-06-08,Joy,1985-09-19,Jack was born on the day the Halabja chemical attack occurred. Frank was born on the day the first World Oceans Day was celebrated. Joy was born on the day a devastating earthquake hit Mexico City. The oldest is,1985-09-19,Joy
Dean,1994-05-10,Kyle,1991-10-03,April,1995-07-21,Dean was born on the day apartheid ended in South Africa. Kyle was born on the day the U.S. House Bank was announced to be closed. April was born on the day the Third Taiwan Strait Crisis began. The oldest is,1991-10-03,Kyle
Jack,1988-11-15,Jerry,1982-04-25,Martin,1980-11-13,Jack was born on the day the independent State of Palestine was proclaimed. Jerry was born on the day Israel withdrew from the Sinai Peninsula. Martin was born on the day Voyager 1 took close-up pictures of Saturn. The oldest is,1980-11-13,Martin
Bob,1995-07-21,Alex,1992-05-13,Jack,1996-07-05,Bob was born on the day the Third Taiwan Strait Crisis began. Alex was born on the day Falun Gong was introduced. Jack was born on the day Dolly the sheep was cloned. The oldest is,1992-05-13,Alex
Henry,1989-01-07,William,1990-02-11,Jason,1997-06-21,Henry was born on the day Hirohito died and Akihito became Emperor. William was born on the day Nelson Mandela was released from prison. Jason was born on the day the WNBA played its first game. The oldest is,1989-01-07,Henry
Max,1982-04-25,Jason,1981-04-12,Alice,1997-06-25,Max was born on the day Israel withdrew from the Sinai Peninsula. Jason was born on the day the first orbital flight of the Space Shuttle took place. Alice was born on the day J.K. Rowling published Harry Potter and the Philosopher's Stone. The oldest is,1981-04-12,Jason
Jack,1998-02-03,Hunter,1980-06-01,Bob,1995-07-21,Jack was born on the day an US pilot caused 20 casualties in Italy. Hunter was born on the day CNN was launched. Bob was born on the day the Third Taiwan Strait Crisis began. The oldest is,1980-06-01,Hunter
Josh,1991-07-10,John,1995-03-14,Dallas,1999-06-11,Josh was born on the day Boris Yeltsin became the President of Russia. John was born on the day Norman Thagard became the first American to ride into space. Dallas was born on the day the Kosovo War ended. The oldest is,1991-07-10,Josh
Maria,1990-04-07,Josh,1994-06-23,Ian,1983-07-23,Maria was born on the day the Scandinavian Star caught fire. Josh was born on the release date of Forrest Gump. Ian was born on the day the Sri Lankan Civil War began. The oldest is,1983-07-23,Ian
Robert,1987-09-10,April,1996-09-27,Josh,1994-06-23,Robert was born on the day the Battle of Cuito Cuanavale began. April was born on the day the Islamic Emirate of Afghanistan was formed. Josh was born on the release date of Forrest Gump. The oldest is,1987-09-10,Robert
Martin,1985-11-13,Bob,1996-09-27,Neil,1993-01-01,Martin was born on the day the Armero tragedy occurred. Bob was born on the day the Islamic Emirate of Afghanistan was formed. Neil was born on the day the Velvet Divorce between Czech Republic and Slovakia took place. The oldest is,1985-11-13,Martin
George,1997-08-29,Jason,1985-10-01,Marco,1991-02-28,George was born on the day Netflix was launched. Jason was born on the day the Macintosh 128K was released. Marco was born on the day The Gulf War ended. The oldest is,1985-10-01,Jason
Blake,1996-07-27,Kevin,1983-06-05,John,1995-03-14,Blake was born on the day of the Centennial Olympic Park bombing. Kevin was born on the day the Second Sudanese Civil War began. John was born on the day Norman Thagard became the first American to ride into space. The oldest is,1983-06-05,Kevin
Charlie,1991-05-16,Ryan,1983-06-05,Walker,1996-07-17,Charlie was born on the day Elizabeth II addressed the U.S. Congress. Ryan was born on the day the Second Sudanese Civil War began. Walker was born on the day TWA Flight 800 crashed. The oldest is,1983-06-05,Ryan
Andrew,1986-10-19,Laura,1997-05-17,Jack,1996-07-05,Andrew was born on the day Samora Machel died in a plane crash. Laura was born on the day Kabila ousted Mobutu and Zaire became the Democratic Republic of the Congo. Jack was born on the day Dolly the sheep was cloned. The oldest is,1986-10-19,Andrew
Alice,1997-08-31,Hunter,1997-07-01,Bob,1995-07-21,"Alice was born on the day Diana, Princess of Wales died in a car accident. Hunter was born on the day the handover of Hong Kong took place. Bob was born on the day the Third Taiwan Strait Crisis began. The oldest is",1995-07-21,Bob
Alice,1997-02-04,Peter,1996-04-03,Steve,1999-05-01,Alice was born on the day of the Israeli helicopter disaster. Peter was born on the day Theodore Kaczynski was arrested. Steve was born on the day SpongeBob SquarePants aired. The oldest is,1996-04-03,Peter
Leon,1998-07-17,Rachel,1982-12-07,Kevin,1983-06-05,Leon was born on the day Nicholas II of Russia and his family were buried. Rachel was born on the day the first execution by lethal injection took place. Kevin was born on the day the Second Sudanese Civil War began. The oldest is,1982-12-07,Rachel
Maria,1999-01-01,Robert,1990-05-22,Ian,1999-12-03,Maria was born on the day the Euro was introduced. Robert was born on the day North and South Yemen unified. Ian was born on the day Tori Murden crossed the Atlantic Ocean by rowboat alone. The oldest is,1990-05-22,Robert
Matt,1995-12-14,Laura,1983-06-05,Charlie,1991-05-16,Matt was born on the day the Dayton Accords were signed. Laura was born on the day the Second Sudanese Civil War began. Charlie was born on the day Elizabeth II addressed the U.S. Congress. The oldest is,1983-06-05,Laura
Henry,1989-01-07,Jerry,1989-12-25,Matt,1981-08-01,Henry was born on the day Hirohito died and Akihito became Emperor. Jerry was born on the day the Romanian Revolution ended. Matt was born on the day MTV launched. The oldest is,1981-08-01,Matt
Mark,1985-11-13,Charlie,1996-08-31,Blake,1997-07-17,Mark was born on the day the Armero tragedy occurred. Charlie was born on the day The First Chechen War ended. Blake was born on the day the F. W. Woolworth Company closed. The oldest is,1985-11-13,Mark
Jason,1997-06-21,Jerry,1980-12-08,Marco,1988-01-13,Jason was born on the day the WNBA played its first game. Jerry was born on the day John Lennon was murdered. Marco was born on the day Lee Teng-hui took control of Taiwan. The oldest is,1980-12-08,Jerry
Alice,1993-11-01,Luke,1985-11-20,Marco,1980-09-22,Alice was born on the day the Maastricht Treaty came into effect. Luke was born on the day Windows 1.0 was released. Marco was born on the day the Iran–Iraq War began. The oldest is,1980-09-22,Marco
Charlie,1981-03-30,Hope,1991-03-03,Peter,1993-10-04,Charlie was born on the day of an assassination attempt on President Reagan. Hope was born on the day Rodney King was beaten by Los Angeles police. Peter was born on the day tanks bombarded the Russian parliament. The oldest is,1981-03-30,Charlie
Joy,1985-09-19,Mark,1994-01-17,Neil,1998-02-03,Joy was born on the day a devastating earthquake hit Mexico City. Mark was born on the day the Northridge earthquake struck. Neil was born on the day an US pilot caused 20 casualties in Italy. The oldest is,1985-09-19,Joy
Walker,1990-11-02,Alex,1985-08-20,Tyler,1989-08-25,Walker was born on the day the Transnistria War began. Alex was born on the day the Iran–Contra affair began. Tyler was born on the day Voyager 2 made its closest approach to Neptune. The oldest is,1985-08-20,Alex
Jerry,1989-12-25,Bob,1995-07-21,Hunter,1982-09-18,Jerry was born on the day the Romanian Revolution ended. Bob was born on the day the Third Taiwan Strait Crisis began. Hunter was born on the day the Sabra and Shatila massacre occurred. The oldest is,1982-09-18,Hunter
Jack,1988-11-15,Richard,1991-07-11,Alex,1980-08-31,Jack was born on the day the independent State of Palestine was proclaimed. Richard was born on the day a solar eclipse occurred in the Northern hemisphere. Alex was born on the day Solidarity union formed at Poland's Gdańsk Shipyard. The oldest is,1980-08-31,Alex
Joy,1985-09-19,Luke,1992-07-21,Martin,1998-02-28,Joy was born on the day a devastating earthquake hit Mexico City. Luke was born on the day the Transnistria War ended. Martin was born on the day a study suggesting a link between MMR vaccine and autism was published. The oldest is,1985-09-19,Joy
Charlie,1999-10-12,Jack,1998-09-04,Jason,1993-09-26,Charlie was born on the day the world population reached 6 billion. Jack was born on the day Google was founded. Jason was born on the day the first mission in Biosphere 2 ended. The oldest is,1993-09-26,Jason
Emily,1994-06-23,Josh,1991-07-10,Grant,1993-09-13,Emily was born on the release date of Forrest Gump. Josh was born on the day Boris Yeltsin became the President of Russia. Grant was born on the day the Oslo accords ended the First Intifada. The oldest is,1991-07-10,Josh
Tyler,1997-03-13,Laura,1996-05-11,Andrew,2000-03-12,Tyler was born on the day the Island of Peace massacre occurred. Laura was born on the day ValuJet Flight 592 crashed. Andrew was born on the day Pope John Paul II apologized for the wrongdoing by the Roman Catholic Church. The oldest is,1996-05-11,Laura
Joy,1995-03-20,John,1995-03-14,Josh,1991-07-10,Joy was born on the day the Tokyo subway sarin attack occurred. John was born on the day Norman Thagard became the first American to ride into space. Josh was born on the day Boris Yeltsin became the President of Russia. The oldest is,1991-07-10,Josh
Ryan,1991-03-23,Frank,2000-12-12,William,2000-12-25,Ryan was born on the day the Sierra Leone Civil War began. Frank was born on the day the US Supreme Court declared George W. Bush President. William was born on the day the Luoyang Christmas fire occurred. The oldest is,1991-03-23,Ryan
Marco,2000-11-02,Michael,1994-11-05,Hope,2000-07-10,Marco was born on the day the International Space Station began operations. Michael was born on the day George Foreman won the World Heavyweight Championship by knockout. Hope was born on the day of the Payatas garbage dump disaster. The oldest is,1994-11-05,Michael
Bob,1996-09-27,Richard,1991-07-11,Neil,1998-02-03,Bob was born on the day the Islamic Emirate of Afghanistan was formed. Richard was born on the day a solar eclipse occurred in the Northern hemisphere. Neil was born on the day an US pilot caused 20 casualties in Italy. The oldest is,1991-07-11,Richard
Blake,1997-07-17,Marco,2000-11-02,Joy,1995-03-20,Blake was born on the day the F. W. Woolworth Company closed. Marco was born on the day the International Space Station began operations. Joy was born on the day the Tokyo subway sarin attack occurred. The oldest is,1995-03-20,Joy
John,1995-03-14,Walker,1990-11-02,William,1990-02-11,John was born on the day Norman Thagard became the first American to ride into space. Walker was born on the day the Transnistria War began. William was born on the day Nelson Mandela was released from prison. The oldest is,1990-02-11,William
Aaron,1999-11-30,Kevin,2000-09-13,Laura,1997-05-17,Aaron was born on the day ExxonMobil was founded. Kevin was born on the day Mac OS X was introduced. Laura was born on the day Kabila ousted Mobutu and Zaire became the Democratic Republic of the Congo. The oldest is,1997-05-17,Laura
Rachel,1991-07-11,April,1990-11-02,Alice,2000-01-01,Rachel was born on the day a solar eclipse occurred in the Northern hemisphere. April was born on the day the Transnistria War began. Alice was born on the day the first day of the 3rd millennium was celebrated. The oldest is,1990-11-02,April
Alice,1993-11-01,Rachel,1997-11-17,Maria,1996-07-27,Alice was born on the day the Maastricht Treaty came into effect. Rachel was born on the day a terrorist attack occurred outside the Temple of Hatshepsut. Maria was born on the day of the Centennial Olympic Park bombing. The oldest is,1993-11-01,Alice
Aaron,1994-06-15,Scott,1999-06-11,Kyle,2000-04-30,Aaron was born on the release date of The Lion King. Scott was born on the day the Kosovo War ended. Kyle was born on the day The Canonization of Faustina Kowalska occurred. The oldest is,1994-06-15,Aaron
Alex,1999-10-31,Andrew,2000-03-12,Charlie,1991-05-16,Alex was born on the day EgyptAir Flight 990 crashed. Andrew was born on the day Pope John Paul II apologized for the wrongdoing by the Roman Catholic Church. Charlie was born on the day Elizabeth II addressed the U.S. Congress. The oldest is,1991-05-16,Charlie
