name_1,date_1,name_2,date_2,name_3,date_3,alternatives,context,correct_date,correct_month,correct_month_label,correct_answer
Henry,2019-05-13,Matt,2019-05-03,Maria,2019-10-06,"['Henry', 'Matt', 'Maria']",Henry arrived in Canada on the 13th of May. Matt arrived in Canada on the 3rd of May. Maria arrived in Canada on the 6th of October. The only person that arrived in Canada in October is,2019-10-06,October,9,Maria
Jason,2019-03-14,Laura,2019-04-21,Hunter,2019-09-15,"['Jason', 'Laura', 'Hunter']",Jason built a desktop computer on the 14th of March. Laura built a desktop computer on the 21st of April. Hunter built a desktop computer on the 15th of September. The only person that built a desktop computer in September is,2019-09-15,September,8,Hunter
Martin,2019-08-16,Alex,2019-02-11,Matt,2019-05-28,"['Martin', 'Alex', 'Matt']",Martin participated in a triathlon on the 16th of August. Alex participated in a triathlon on the 11th of February. Matt participated in a triathlon on the 28th of May. The only person that participated in a triathlon in August is,2019-08-16,August,7,Martin
William,2019-03-16,Kyle,2019-10-08,Robert,2019-08-14,"['William', 'Kyle', 'Robert']",William cooked lasagna on the 16th of March. Kyle cooked lasagna on the 8th of October. Robert cooked lasagna on the 14th of August. The only person that cooked lasagna in August is,2019-08-14,August,7,Robert
Rachel,2019-08-24,Mark,2019-05-14,Connor,2019-12-11,"['Rachel', 'Mark', 'Connor']",Rachel repaired the bike on the 24th of August. Mark repaired the bike on the 14th of May. Connor repaired the bike on the 11th of December. The only person that repaired the bike in May is,2019-05-14,May,4,Mark
Hope,2019-10-28,Walker,2019-04-09,Grant,2019-11-22,"['Hope', 'Walker', 'Grant']",Hope bought a new phone on the 28th of October. Walker bought a new phone on the 9th of April. Grant bought a new phone on the 22nd of November. The only person that bought a new phone in October is,2019-10-28,October,9,Hope
Grant,2019-11-22,Peter,2019-06-09,April,2019-10-22,"['Grant', 'Peter', 'April']",Grant ironed the clothes on the 22nd of November. Peter ironed the clothes on the 9th of June. April ironed the clothes on the 22nd of October. The only person that ironed the clothes in June is,2019-06-09,June,5,Peter
Walker,2019-08-18,William,2019-06-25,Brandon,2019-08-30,"['Walker', 'William', 'Brandon']",Walker repaired the bike on the 18th of August. William repaired the bike on the 25th of June. Brandon repaired the bike on the 30th of August. The only person that repaired the bike in June is,2019-06-25,June,5,William
Joy,2019-07-25,Andrew,2019-05-20,John,2019-04-29,"['Joy', 'Andrew', 'John']",Joy sent a postcard on the 25th of July. Andrew sent a postcard on the 20th of May. John sent a postcard on the 29th of April. The only person that sent a postcard in April is,2019-04-29,April,3,John
Grant,2019-03-23,Kevin,2019-08-01,Brandon,2019-09-08,"['Grant', 'Kevin', 'Brandon']",Grant refinanced the mortgage on the 23rd of March. Kevin refinanced the mortgage on the 1st of August. Brandon refinanced the mortgage on the 8th of September. The only person that refinanced the mortgage in August is,2019-08-01,August,7,Kevin
Dallas,2019-04-24,Luke,2019-11-28,Ryan,2019-04-22,"['Dallas', 'Luke', 'Ryan']",Dallas threw a party on the 24th of April. Luke threw a party on the 28th of November. Ryan threw a party on the 22nd of April. The only person that threw a party in November is,2019-11-28,November,10,Luke
Alice,2019-03-27,Peter,2019-11-03,Luke,2019-11-22,"['Alice', 'Peter', 'Luke']",Alice cooked lasagna on the 27th of March. Peter cooked lasagna on the 3rd of November. Luke cooked lasagna on the 22nd of November. The only person that cooked lasagna in March is,2019-03-27,March,2,Alice
Blake,2019-06-15,Laura,2019-01-06,Martin,2019-04-06,"['Blake', 'Laura', 'Martin']",Blake went to the gym on the 15th of June. Laura went to the gym on the 6th of January. Martin went to the gym on the 6th of April. The only person that went to the gym in January is,2019-01-06,January,0,Laura
Emily,2019-10-16,Rachel,2019-06-01,Bob,2019-12-11,"['Emily', 'Rachel', 'Bob']",Emily went to a French restaurant on the 16th of October. Rachel went to a French restaurant on the 1st of June. Bob went to a French restaurant on the 11th of December. The only person that went to a French restaurant in October is,2019-10-16,October,9,Emily
Dean,2019-07-12,Charlie,2019-06-10,Ryan,2019-02-17,"['Dean', 'Charlie', 'Ryan']",Dean took an exam on the 12th of July. Charlie took an exam on the 10th of June. Ryan took an exam on the 17th of February. The only person that took an exam in July is,2019-07-12,July,6,Dean
Luke,2019-03-22,Laura,2019-12-22,Neil,2019-06-12,"['Luke', 'Laura', 'Neil']",Luke washed the car on the 22nd of March. Laura washed the car on the 22nd of December. Neil washed the car on the 12th of June. The only person that washed the car in March is,2019-03-22,March,2,Luke
Emily,2019-11-12,Brandon,2019-11-01,April,2019-09-27,"['Emily', 'Brandon', 'April']",Emily cooked cheesecake on the 12th of November. Brandon cooked cheesecake on the 1st of November. April cooked cheesecake on the 27th of September. The only person that cooked cheesecake in September is,2019-09-27,September,8,April
Alex,2019-01-16,April,2019-10-21,Maria,2019-11-18,"['Alex', 'April', 'Maria']",Alex went to a French restaurant on the 16th of January. April went to a French restaurant on the 21st of October. Maria went to a French restaurant on the 18th of November. The only person that went to a French restaurant in November is,2019-11-18,November,10,Maria
Charlie,2019-06-30,Alice,2019-08-09,Rose,2019-06-18,"['Charlie', 'Alice', 'Rose']",Charlie watched TV on the 30th of June. Alice watched TV on the 9th of August. Rose watched TV on the 18th of June. The only person that watched TV in August is,2019-08-09,August,7,Alice
Jack,2019-12-21,Hunter,2019-08-01,Marco,2019-11-16,"['Jack', 'Hunter', 'Marco']",Jack arrived in the US on the 21st of December. Hunter arrived in the US on the 1st of August. Marco arrived in the US on the 16th of November. The only person that arrived in the US in December is,2019-12-21,December,11,Jack
Brandon,2019-11-14,Richard,2019-06-18,Frank,2019-08-19,"['Brandon', 'Richard', 'Frank']",Brandon arrived in Spain on the 14th of November. Richard arrived in Spain on the 18th of June. Frank arrived in Spain on the 19th of August. The only person that arrived in Spain in November is,2019-11-14,November,10,Brandon
Leon,2019-01-24,Aaron,2019-11-23,Maria,2019-01-02,"['Leon', 'Aaron', 'Maria']",Leon went to a French restaurant on the 24th of January. Aaron went to a French restaurant on the 23rd of November. Maria went to a French restaurant on the 2nd of January. The only person that went to a French restaurant in November is,2019-11-23,November,10,Aaron
Matt,2019-12-13,Hope,2019-09-26,Emily,2019-08-17,"['Matt', 'Hope', 'Emily']",Matt took an exam on the 13th of December. Hope took an exam on the 26th of September. Emily took an exam on the 17th of August. The only person that took an exam in December is,2019-12-13,December,11,Matt
George,2019-09-26,Alex,2019-02-06,Blake,2019-06-15,"['George', 'Alex', 'Blake']",George wrote a letter on the 26th of September. Alex wrote a letter on the 6th of February. Blake wrote a letter on the 15th of June. The only person that wrote a letter in February is,2019-02-06,February,1,Alex
Laura,2019-04-06,Michael,2019-05-27,Dallas,2019-03-08,"['Laura', 'Michael', 'Dallas']",Laura went to an Indian restaurant on the 6th of April. Michael went to an Indian restaurant on the 27th of May. Dallas went to an Indian restaurant on the 8th of March. The only person that went to an Indian restaurant in May is,2019-05-27,May,4,Michael
Leon,2019-07-05,Peter,2019-11-06,Maria,2019-01-23,"['Leon', 'Peter', 'Maria']",Leon bought a new phone on the 5th of July. Peter bought a new phone on the 6th of November. Maria bought a new phone on the 23rd of January. The only person that bought a new phone in July is,2019-07-05,July,6,Leon
Mark,2019-03-17,Matt,2019-08-31,Grant,2019-07-06,"['Mark', 'Matt', 'Grant']",Mark cooked cheesecake on the 17th of March. Matt cooked cheesecake on the 31st of August. Grant cooked cheesecake on the 6th of July. The only person that cooked cheesecake in March is,2019-03-17,March,2,Mark
Jason,2019-05-03,Martin,2019-08-22,Neil,2019-02-14,"['Jason', 'Martin', 'Neil']",Jason took a plane on the 3rd of May. Martin took a plane on the 22nd of August. Neil took a plane on the 14th of February. The only person that took a plane in May is,2019-05-03,May,4,Jason
Kevin,2019-05-31,Alex,2019-04-04,Frank,2019-02-12,"['Kevin', 'Alex', 'Frank']",Kevin took a boat on the 31st of May. Alex took a boat on the 4th of April. Frank took a boat on the 12th of February. The only person that took a boat in February is,2019-02-12,February,1,Frank
Matt,2019-05-03,Hunter,2019-07-06,Emily,2019-08-17,"['Matt', 'Hunter', 'Emily']",Matt mowed the lawn on the 3rd of May. Hunter mowed the lawn on the 6th of July. Emily mowed the lawn on the 17th of August. The only person that mowed the lawn in May is,2019-05-03,May,4,Matt
Brandon,2019-05-03,Ian,2019-06-11,Andrew,2019-07-26,"['Brandon', 'Ian', 'Andrew']",Brandon received a promotion on the 3rd of May. Ian received a promotion on the 11th of June. Andrew received a promotion on the 26th of July. The only person that received a promotion in May is,2019-05-03,May,4,Brandon
William,2019-06-25,Laura,2019-05-01,Josh,2019-01-18,"['William', 'Laura', 'Josh']",William took a taxi on the 25th of June. Laura took a taxi on the 1st of May. Josh took a taxi on the 18th of January. The only person that took a taxi in May is,2019-05-01,May,4,Laura
George,2019-07-06,Josh,2019-10-04,Maria,2019-09-08,"['George', 'Josh', 'Maria']",George harvested a garden on the 6th of July. Josh harvested a garden on the 4th of October. Maria harvested a garden on the 8th of September. The only person that harvested a garden in September is,2019-09-08,September,8,Maria
William,2019-07-07,Charlie,2019-03-09,Bob,2019-06-11,"['William', 'Charlie', 'Bob']",William alphabetized the bookshelf on the 7th of July. Charlie alphabetized the bookshelf on the 9th of March. Bob alphabetized the bookshelf on the 11th of June. The only person that alphabetized the bookshelf in June is,2019-06-11,June,5,Bob
Jason,2019-06-27,April,2019-02-22,Walker,2019-09-14,"['Jason', 'April', 'Walker']",Jason planted a tree on the 27th of June. April planted a tree on the 22nd of February. Walker planted a tree on the 14th of September. The only person that planted a tree in September is,2019-09-14,September,8,Walker
Peter,2019-10-21,Walker,2019-03-17,Henry,2019-05-20,"['Peter', 'Walker', 'Henry']",Peter cooked cheesecake on the 21st of October. Walker cooked cheesecake on the 17th of March. Henry cooked cheesecake on the 20th of May. The only person that cooked cheesecake in March is,2019-03-17,March,2,Walker
Michael,2019-02-10,Alex,2019-06-08,Connor,2019-02-24,"['Michael', 'Alex', 'Connor']",Michael baked a cake on the 10th of February. Alex baked a cake on the 8th of June. Connor baked a cake on the 24th of February. The only person that baked a cake in June is,2019-06-08,June,5,Alex
April,2019-09-27,Mark,2019-02-18,Robert,2019-05-01,"['April', 'Mark', 'Robert']",April cooked cheesecake on the 27th of September. Mark cooked cheesecake on the 18th of February. Robert cooked cheesecake on the 1st of May. The only person that cooked cheesecake in May is,2019-05-01,May,4,Robert
Max,2019-01-23,Dallas,2019-11-05,Alice,2019-11-16,"['Max', 'Dallas', 'Alice']",Max visited a new city on the 23rd of January. Dallas visited a new city on the 5th of November. Alice visited a new city on the 16th of November. The only person that visited a new city in January is,2019-01-23,January,0,Max
Martin,2019-04-25,Josh,2019-08-16,Kevin,2019-12-16,"['Martin', 'Josh', 'Kevin']",Martin went to the museum on the 25th of April. Josh went to the museum on the 16th of August. Kevin went to the museum on the 16th of December. The only person that went to the museum in April is,2019-04-25,April,3,Martin
Josh,2019-10-21,Michael,2019-07-24,Richard,2019-09-17,"['Josh', 'Michael', 'Richard']",Josh arrived in the US on the 21st of October. Michael arrived in the US on the 24th of July. Richard arrived in the US on the 17th of September. The only person that arrived in the US in September is,2019-09-17,September,8,Richard
Henry,2019-09-06,John,2019-02-11,Brandon,2019-08-30,"['Henry', 'John', 'Brandon']",Henry refinanced the mortgage on the 6th of September. John refinanced the mortgage on the 11th of February. Brandon refinanced the mortgage on the 30th of August. The only person that refinanced the mortgage in February is,2019-02-11,February,1,John
Andrew,2019-07-26,Neil,2019-01-16,Scott,2019-05-04,"['Andrew', 'Neil', 'Scott']",Andrew attended a funeral on the 26th of July. Neil attended a funeral on the 16th of January. Scott attended a funeral on the 4th of May. The only person that attended a funeral in May is,2019-05-04,May,4,Scott
Mark,2019-04-13,Hunter,2019-06-28,Ian,2019-11-22,"['Mark', 'Hunter', 'Ian']",Mark went to the museum on the 13th of April. Hunter went to the museum on the 28th of June. Ian went to the museum on the 22nd of November. The only person that went to the museum in April is,2019-04-13,April,3,Mark
Brandon,2019-04-25,Aaron,2019-06-09,Matt,2019-02-17,"['Brandon', 'Aaron', 'Matt']",Brandon cleaned the garage on the 25th of April. Aaron cleaned the garage on the 9th of June. Matt cleaned the garage on the 17th of February. The only person that cleaned the garage in April is,2019-04-25,April,3,Brandon
