time,time_str,delta,context,correct_time,correct_hour,correct_minute,correct_answer
03:00:00,3:00,0 days 11:00:00,Let's do some time of day math. 11 hours after 3:00 is,2025-05-19 14:00:00,14,0,14:00
06:30:00,6:30,-1 days +15:15:00,Let's do some time of day math. 9 hours and 15 minutes before 6:30 is,2025-05-18 21:45:00,21,45,21:45
15:15:00,15:15,-1 days +21:15:00,Let's do some time of day math. 3 hours and 15 minutes before 15:15 is,2025-05-19 12:30:00,12,30,12:30
06:45:00,6:45,-1 days +16:45:00,Let's do some time of day math. 8 hours and 45 minutes before 6:45 is,2025-05-18 23:30:00,23,30,23:30
20:15:00,20:15,0 days 06:00:00,Let's do some time of day math. 6 hours after 20:15 is,2025-05-20 02:15:00,2,15,2:15
20:15:00,20:15,-1 days +22:45:00,Let's do some time of day math. 2 hours and 45 minutes before 20:15 is,2025-05-19 19:00:00,19,0,19:00
20:15:00,20:15,0 days 12:15:00,Let's do some time of day math. 12 hours and 15 minutes after 20:15 is,2025-05-20 08:30:00,8,30,8:30
09:00:00,9:00,-1 days +19:00:00,Let's do some time of day math. 5 hours before 9:00 is,2025-05-19 04:00:00,4,0,4:00
02:00:00,2:00,-1 days +21:45:00,Let's do some time of day math. 3 hours and 45 minutes before 2:00 is,2025-05-18 23:45:00,23,45,23:45
20:00:00,20:00,-1 days +12:45:00,Let's do some time of day math. 12 hours and 45 minutes before 20:00 is,2025-05-19 08:45:00,8,45,8:45
00:30:00,00:30,-1 days +17:00:00,Let's do some time of day math. 7 hours before 00:30 is,2025-05-18 17:30:00,17,30,17:30
02:15:00,2:15,-1 days +13:15:00,Let's do some time of day math. 11 hours and 15 minutes before 2:15 is,2025-05-18 15:30:00,15,30,15:30
16:00:00,16:00,0 days 08:15:00,Let's do some time of day math. 8 hours and 15 minutes after 16:00 is,2025-05-20 00:15:00,0,15,00:15
13:45:00,13:45,-1 days +13:15:00,Let's do some time of day math. 11 hours and 15 minutes before 13:45 is,2025-05-19 03:00:00,3,0,3:00
19:45:00,19:45,-1 days +16:30:00,Let's do some time of day math. 8 hours and 30 minutes before 19:45 is,2025-05-19 12:15:00,12,15,12:15
05:15:00,5:15,0 days 06:00:00,Let's do some time of day math. 6 hours after 5:15 is,2025-05-19 11:15:00,11,15,11:15
05:45:00,5:45,0 days 12:00:00,Let's do some time of day math. 12 hours after 5:45 is,2025-05-19 17:45:00,17,45,17:45
09:00:00,9:00,0 days 03:30:00,Let's do some time of day math. 3 hours and 30 minutes after 9:00 is,2025-05-19 12:30:00,12,30,12:30
22:45:00,22:45,0 days 01:45:00,Let's do some time of day math. 1 hour and 45 minutes after 22:45 is,2025-05-20 00:30:00,0,30,00:30
01:30:00,1:30,-1 days +22:45:00,Let's do some time of day math. 2 hours and 45 minutes before 1:30 is,2025-05-19 00:15:00,0,15,00:15
10:45:00,10:45,-1 days +18:45:00,Let's do some time of day math. 6 hours and 45 minutes before 10:45 is,2025-05-19 05:30:00,5,30,5:30
19:30:00,19:30,0 days 06:00:00,Let's do some time of day math. 6 hours after 19:30 is,2025-05-20 01:30:00,1,30,1:30
16:15:00,16:15,0 days 00:45:00,Let's do some time of day math. 45 minutes after 16:15 is,2025-05-19 17:00:00,17,0,17:00
00:00:00,00:00,0 days 05:15:00,Let's do some time of day math. 5 hours and 15 minutes after 00:00 is,2025-05-19 05:15:00,5,15,5:15
03:00:00,3:00,0 days 04:30:00,Let's do some time of day math. 4 hours and 30 minutes after 3:00 is,2025-05-19 07:30:00,7,30,7:30
01:30:00,1:30,-1 days +17:30:00,Let's do some time of day math. 7 hours and 30 minutes before 1:30 is,2025-05-18 19:00:00,19,0,19:00
23:45:00,23:45,0 days 01:15:00,Let's do some time of day math. 1 hour and 15 minutes after 23:45 is,2025-05-20 01:00:00,1,0,1:00
01:30:00,1:30,-1 days +15:30:00,Let's do some time of day math. 9 hours and 30 minutes before 1:30 is,2025-05-18 17:00:00,17,0,17:00
23:00:00,23:00,0 days 03:00:00,Let's do some time of day math. 3 hours after 23:00 is,2025-05-20 02:00:00,2,0,2:00
01:30:00,1:30,-1 days +17:45:00,Let's do some time of day math. 7 hours and 45 minutes before 1:30 is,2025-05-18 19:15:00,19,15,19:15
01:00:00,1:00,0 days 08:15:00,Let's do some time of day math. 8 hours and 15 minutes after 1:00 is,2025-05-19 09:15:00,9,15,9:15
10:30:00,10:30,-1 days +15:15:00,Let's do some time of day math. 9 hours and 15 minutes before 10:30 is,2025-05-19 01:45:00,1,45,1:45
23:15:00,23:15,-1 days +21:00:00,Let's do some time of day math. 3 hours before 23:15 is,2025-05-19 20:15:00,20,15,20:15
21:15:00,21:15,0 days 00:45:00,Let's do some time of day math. 45 minutes after 21:15 is,2025-05-19 22:00:00,22,0,22:00
05:45:00,5:45,-1 days +16:45:00,Let's do some time of day math. 8 hours and 45 minutes before 5:45 is,2025-05-18 22:30:00,22,30,22:30
21:00:00,21:00,-1 days +18:15:00,Let's do some time of day math. 6 hours and 15 minutes before 21:00 is,2025-05-19 15:15:00,15,15,15:15
19:45:00,19:45,-1 days +13:00:00,Let's do some time of day math. 11 hours before 19:45 is,2025-05-19 08:45:00,8,45,8:45
04:45:00,4:45,0 days 07:00:00,Let's do some time of day math. 7 hours after 4:45 is,2025-05-19 11:45:00,11,45,11:45
14:45:00,14:45,0 days 10:30:00,Let's do some time of day math. 10 hours and 30 minutes after 14:45 is,2025-05-20 01:15:00,1,15,1:15
21:45:00,21:45,-1 days +23:30:00,Let's do some time of day math. 1 hour and 30 minutes before 21:45 is,2025-05-19 21:15:00,21,15,21:15
05:00:00,5:00,0 days 04:45:00,Let's do some time of day math. 4 hours and 45 minutes after 5:00 is,2025-05-19 09:45:00,9,45,9:45
11:15:00,11:15,0 days 04:45:00,Let's do some time of day math. 4 hours and 45 minutes after 11:15 is,2025-05-19 16:00:00,16,0,16:00
17:00:00,17:00,0 days 02:15:00,Let's do some time of day math. 2 hours and 15 minutes after 17:00 is,2025-05-19 19:15:00,19,15,19:15
05:30:00,5:30,-1 days +17:15:00,Let's do some time of day math. 7 hours and 15 minutes before 5:30 is,2025-05-18 22:45:00,22,45,22:45
12:30:00,12:30,0 days 08:30:00,Let's do some time of day math. 8 hours and 30 minutes after 12:30 is,2025-05-19 21:00:00,21,0,21:00
05:00:00,5:00,-1 days +19:30:00,Let's do some time of day math. 5 hours and 30 minutes before 5:00 is,2025-05-19 00:30:00,0,30,00:30
09:00:00,9:00,-1 days +20:15:00,Let's do some time of day math. 4 hours and 15 minutes before 9:00 is,2025-05-19 05:15:00,5,15,5:15
09:45:00,9:45,0 days 10:45:00,Let's do some time of day math. 10 hours and 45 minutes after 9:45 is,2025-05-19 20:30:00,20,30,20:30
05:30:00,5:30,0 days 09:45:00,Let's do some time of day math. 9 hours and 45 minutes after 5:30 is,2025-05-19 15:15:00,15,15,15:15
11:45:00,11:45,-1 days +20:00:00,Let's do some time of day math. 4 hours before 11:45 is,2025-05-19 07:45:00,7,45,7:45
11:45:00,11:45,-1 days +17:45:00,Let's do some time of day math. 7 hours and 45 minutes before 11:45 is,2025-05-19 05:30:00,5,30,5:30
16:15:00,16:15,0 days 08:15:00,Let's do some time of day math. 8 hours and 15 minutes after 16:15 is,2025-05-20 00:30:00,0,30,00:30
19:45:00,19:45,-1 days +14:15:00,Let's do some time of day math. 10 hours and 15 minutes before 19:45 is,2025-05-19 10:00:00,10,0,10:00
06:45:00,6:45,-1 days +20:15:00,Let's do some time of day math. 4 hours and 15 minutes before 6:45 is,2025-05-19 03:00:00,3,0,3:00
08:45:00,8:45,-1 days +12:00:00,Let's do some time of day math. 12 hours before 8:45 is,2025-05-18 20:45:00,20,45,20:45
09:00:00,9:00,0 days 08:45:00,Let's do some time of day math. 8 hours and 45 minutes after 9:00 is,2025-05-19 17:45:00,17,45,17:45
08:15:00,8:15,0 days 03:45:00,Let's do some time of day math. 3 hours and 45 minutes after 8:15 is,2025-05-19 12:00:00,12,0,12:00
16:45:00,16:45,-1 days +15:00:00,Let's do some time of day math. 9 hours before 16:45 is,2025-05-19 07:45:00,7,45,7:45
06:30:00,6:30,-1 days +19:45:00,Let's do some time of day math. 5 hours and 45 minutes before 6:30 is,2025-05-19 02:15:00,2,15,2:15
07:00:00,7:00,0 days 11:00:00,Let's do some time of day math. 11 hours after 7:00 is,2025-05-19 18:00:00,18,0,18:00
07:00:00,7:00,-1 days +19:45:00,Let's do some time of day math. 5 hours and 45 minutes before 7:00 is,2025-05-19 02:45:00,2,45,2:45
08:15:00,8:15,0 days 10:15:00,Let's do some time of day math. 10 hours and 15 minutes after 8:15 is,2025-05-19 18:30:00,18,30,18:30
15:45:00,15:45,-1 days +19:00:00,Let's do some time of day math. 5 hours before 15:45 is,2025-05-19 10:45:00,10,45,10:45
10:15:00,10:15,0 days 00:15:00,Let's do some time of day math. 15 minutes after 10:15 is,2025-05-19 10:30:00,10,30,10:30
23:15:00,23:15,0 days 05:30:00,Let's do some time of day math. 5 hours and 30 minutes after 23:15 is,2025-05-20 04:45:00,4,45,4:45
05:45:00,5:45,-1 days +14:15:00,Let's do some time of day math. 10 hours and 15 minutes before 5:45 is,2025-05-18 20:00:00,20,0,20:00
13:30:00,13:30,-1 days +22:00:00,Let's do some time of day math. 2 hours before 13:30 is,2025-05-19 11:30:00,11,30,11:30
18:15:00,18:15,0 days 05:30:00,Let's do some time of day math. 5 hours and 30 minutes after 18:15 is,2025-05-19 23:45:00,23,45,23:45
18:45:00,18:45,-1 days +15:00:00,Let's do some time of day math. 9 hours before 18:45 is,2025-05-19 09:45:00,9,45,9:45
06:30:00,6:30,0 days 01:30:00,Let's do some time of day math. 1 hour and 30 minutes after 6:30 is,2025-05-19 08:00:00,8,0,8:00
14:45:00,14:45,-1 days +20:45:00,Let's do some time of day math. 4 hours and 45 minutes before 14:45 is,2025-05-19 11:30:00,11,30,11:30
17:00:00,17:00,-1 days +18:00:00,Let's do some time of day math. 6 hours before 17:00 is,2025-05-19 11:00:00,11,0,11:00
07:30:00,7:30,-1 days +22:15:00,Let's do some time of day math. 2 hours and 15 minutes before 7:30 is,2025-05-19 05:45:00,5,45,5:45
07:15:00,7:15,-1 days +13:30:00,Let's do some time of day math. 11 hours and 30 minutes before 7:15 is,2025-05-18 20:45:00,20,45,20:45
15:45:00,15:45,-1 days +23:00:00,Let's do some time of day math. 1 hour before 15:45 is,2025-05-19 14:45:00,14,45,14:45
03:30:00,3:30,0 days 11:00:00,Let's do some time of day math. 11 hours after 3:30 is,2025-05-19 14:30:00,14,30,14:30
18:00:00,18:00,0 days 00:45:00,Let's do some time of day math. 45 minutes after 18:00 is,2025-05-19 18:45:00,18,45,18:45
22:15:00,22:15,-1 days +20:00:00,Let's do some time of day math. 4 hours before 22:15 is,2025-05-19 18:15:00,18,15,18:15
03:15:00,3:15,0 days 02:45:00,Let's do some time of day math. 2 hours and 45 minutes after 3:15 is,2025-05-19 06:00:00,6,0,6:00
13:45:00,13:45,0 days 12:30:00,Let's do some time of day math. 12 hours and 30 minutes after 13:45 is,2025-05-20 02:15:00,2,15,2:15
16:30:00,16:30,-1 days +22:00:00,Let's do some time of day math. 2 hours before 16:30 is,2025-05-19 14:30:00,14,30,14:30
00:15:00,00:15,0 days 09:45:00,Let's do some time of day math. 9 hours and 45 minutes after 00:15 is,2025-05-19 10:00:00,10,0,10:00
15:45:00,15:45,-1 days +14:45:00,Let's do some time of day math. 10 hours and 45 minutes before 15:45 is,2025-05-19 06:30:00,6,30,6:30
18:15:00,18:15,-1 days +19:15:00,Let's do some time of day math. 5 hours and 15 minutes before 18:15 is,2025-05-19 13:30:00,13,30,13:30
07:45:00,7:45,0 days 01:00:00,Let's do some time of day math. 1 hour after 7:45 is,2025-05-19 08:45:00,8,45,8:45
17:30:00,17:30,-1 days +20:45:00,Let's do some time of day math. 4 hours and 45 minutes before 17:30 is,2025-05-19 14:15:00,14,15,14:15
14:30:00,14:30,-1 days +17:00:00,Let's do some time of day math. 7 hours before 14:30 is,2025-05-19 07:30:00,7,30,7:30
17:15:00,17:15,0 days 11:15:00,Let's do some time of day math. 11 hours and 15 minutes after 17:15 is,2025-05-20 04:30:00,4,30,4:30
21:00:00,21:00,-1 days +19:45:00,Let's do some time of day math. 5 hours and 45 minutes before 21:00 is,2025-05-19 16:45:00,16,45,16:45
06:15:00,6:15,-1 days +15:15:00,Let's do some time of day math. 9 hours and 15 minutes before 6:15 is,2025-05-18 21:30:00,21,30,21:30
12:15:00,12:15,-1 days +16:15:00,Let's do some time of day math. 8 hours and 15 minutes before 12:15 is,2025-05-19 04:30:00,4,30,4:30
04:45:00,4:45,-1 days +22:45:00,Let's do some time of day math. 2 hours and 45 minutes before 4:45 is,2025-05-19 03:30:00,3,30,3:30
10:15:00,10:15,0 days 03:00:00,Let's do some time of day math. 3 hours after 10:15 is,2025-05-19 13:15:00,13,15,13:15
21:45:00,21:45,0 days 01:00:00,Let's do some time of day math. 1 hour after 21:45 is,2025-05-19 22:45:00,22,45,22:45
08:00:00,8:00,0 days 07:00:00,Let's do some time of day math. 7 hours after 8:00 is,2025-05-19 15:00:00,15,0,15:00
07:30:00,7:30,-1 days +13:00:00,Let's do some time of day math. 11 hours before 7:30 is,2025-05-18 20:30:00,20,30,20:30
21:30:00,21:30,0 days 08:45:00,Let's do some time of day math. 8 hours and 45 minutes after 21:30 is,2025-05-20 06:15:00,6,15,6:15
21:15:00,21:15,-1 days +15:45:00,Let's do some time of day math. 9 hours and 45 minutes before 21:15 is,2025-05-19 13:00:00,13,0,13:00
04:00:00,4:00,0 days 01:00:00,Let's do some time of day math. 1 hour after 4:00 is,2025-05-19 05:00:00,5,0,5:00
10:45:00,10:45,-1 days +23:00:00,Let's do some time of day math. 1 hour before 10:45 is,2025-05-19 09:45:00,9,45,9:45
20:15:00,20:15,-1 days +12:30:00,Let's do some time of day math. 12 hours and 30 minutes before 20:15 is,2025-05-19 08:45:00,8,45,8:45
21:30:00,21:30,-1 days +23:00:00,Let's do some time of day math. 1 hour before 21:30 is,2025-05-19 20:30:00,20,30,20:30
23:30:00,23:30,-1 days +17:45:00,Let's do some time of day math. 7 hours and 45 minutes before 23:30 is,2025-05-19 17:15:00,17,15,17:15
04:15:00,4:15,0 days 08:00:00,Let's do some time of day math. 8 hours after 4:15 is,2025-05-19 12:15:00,12,15,12:15
10:45:00,10:45,0 days 08:00:00,Let's do some time of day math. 8 hours after 10:45 is,2025-05-19 18:45:00,18,45,18:45
11:30:00,11:30,0 days 04:15:00,Let's do some time of day math. 4 hours and 15 minutes after 11:30 is,2025-05-19 15:45:00,15,45,15:45
01:00:00,1:00,0 days 10:30:00,Let's do some time of day math. 10 hours and 30 minutes after 1:00 is,2025-05-19 11:30:00,11,30,11:30
12:45:00,12:45,0 days 02:00:00,Let's do some time of day math. 2 hours after 12:45 is,2025-05-19 14:45:00,14,45,14:45
18:15:00,18:15,0 days 09:15:00,Let's do some time of day math. 9 hours and 15 minutes after 18:15 is,2025-05-20 03:30:00,3,30,3:30
00:00:00,00:00,-1 days +14:30:00,Let's do some time of day math. 10 hours and 30 minutes before 00:00 is,2025-05-18 14:30:00,14,30,14:30
14:30:00,14:30,-1 days +21:15:00,Let's do some time of day math. 3 hours and 15 minutes before 14:30 is,2025-05-19 11:45:00,11,45,11:45
08:00:00,8:00,-1 days +20:30:00,Let's do some time of day math. 4 hours and 30 minutes before 8:00 is,2025-05-19 04:30:00,4,30,4:30
06:15:00,6:15,-1 days +22:00:00,Let's do some time of day math. 2 hours before 6:15 is,2025-05-19 04:15:00,4,15,4:15
22:15:00,22:15,0 days 12:00:00,Let's do some time of day math. 12 hours after 22:15 is,2025-05-20 10:15:00,10,15,10:15
01:30:00,1:30,0 days 01:00:00,Let's do some time of day math. 1 hour after 1:30 is,2025-05-19 02:30:00,2,30,2:30
17:00:00,17:00,-1 days +19:45:00,Let's do some time of day math. 5 hours and 45 minutes before 17:00 is,2025-05-19 12:45:00,12,45,12:45
07:45:00,7:45,0 days 11:15:00,Let's do some time of day math. 11 hours and 15 minutes after 7:45 is,2025-05-19 19:00:00,19,0,19:00
06:15:00,6:15,-1 days +21:45:00,Let's do some time of day math. 3 hours and 45 minutes before 6:15 is,2025-05-19 04:00:00,4,0,4:00
06:45:00,6:45,0 days 04:30:00,Let's do some time of day math. 4 hours and 30 minutes after 6:45 is,2025-05-19 11:15:00,11,15,11:15
00:45:00,00:45,-1 days +17:30:00,Let's do some time of day math. 7 hours and 30 minutes before 00:45 is,2025-05-18 18:15:00,18,15,18:15
23:30:00,23:30,-1 days +23:15:00,Let's do some time of day math. 1 hour and 15 minutes before 23:30 is,2025-05-19 22:45:00,22,45,22:45
14:45:00,14:45,0 days 06:30:00,Let's do some time of day math. 6 hours and 30 minutes after 14:45 is,2025-05-19 21:15:00,21,15,21:15
05:15:00,5:15,-1 days +18:30:00,Let's do some time of day math. 6 hours and 30 minutes before 5:15 is,2025-05-18 23:45:00,23,45,23:45
01:45:00,1:45,-1 days +12:15:00,Let's do some time of day math. 12 hours and 15 minutes before 1:45 is,2025-05-18 14:00:00,14,0,14:00
14:30:00,14:30,0 days 02:45:00,Let's do some time of day math. 2 hours and 45 minutes after 14:30 is,2025-05-19 17:15:00,17,15,17:15
21:00:00,21:00,-1 days +15:00:00,Let's do some time of day math. 9 hours before 21:00 is,2025-05-19 12:00:00,12,0,12:00
00:45:00,00:45,-1 days +15:00:00,Let's do some time of day math. 9 hours before 00:45 is,2025-05-18 15:45:00,15,45,15:45
04:30:00,4:30,0 days 03:15:00,Let's do some time of day math. 3 hours and 15 minutes after 4:30 is,2025-05-19 07:45:00,7,45,7:45
09:00:00,9:00,0 days 12:00:00,Let's do some time of day math. 12 hours after 9:00 is,2025-05-19 21:00:00,21,0,21:00
22:00:00,22:00,-1 days +13:15:00,Let's do some time of day math. 11 hours and 15 minutes before 22:00 is,2025-05-19 11:15:00,11,15,11:15
13:15:00,13:15,0 days 11:15:00,Let's do some time of day math. 11 hours and 15 minutes after 13:15 is,2025-05-20 00:30:00,0,30,00:30
22:30:00,22:30,0 days 04:15:00,Let's do some time of day math. 4 hours and 15 minutes after 22:30 is,2025-05-20 02:45:00,2,45,2:45
10:00:00,10:00,0 days 06:00:00,Let's do some time of day math. 6 hours after 10:00 is,2025-05-19 16:00:00,16,0,16:00
16:15:00,16:15,0 days 03:15:00,Let's do some time of day math. 3 hours and 15 minutes after 16:15 is,2025-05-19 19:30:00,19,30,19:30
08:00:00,8:00,-1 days +18:15:00,Let's do some time of day math. 6 hours and 15 minutes before 8:00 is,2025-05-19 02:15:00,2,15,2:15
17:15:00,17:15,-1 days +14:45:00,Let's do some time of day math. 10 hours and 45 minutes before 17:15 is,2025-05-19 08:00:00,8,0,8:00
20:00:00,20:00,-1 days +20:00:00,Let's do some time of day math. 4 hours before 20:00 is,2025-05-19 16:00:00,16,0,16:00
03:00:00,3:00,0 days 03:00:00,Let's do some time of day math. 3 hours after 3:00 is,2025-05-19 06:00:00,6,0,6:00
19:00:00,19:00,0 days 01:45:00,Let's do some time of day math. 1 hour and 45 minutes after 19:00 is,2025-05-19 20:45:00,20,45,20:45
07:45:00,7:45,-1 days +12:15:00,Let's do some time of day math. 12 hours and 15 minutes before 7:45 is,2025-05-18 20:00:00,20,0,20:00
10:30:00,10:30,-1 days +16:00:00,Let's do some time of day math. 8 hours before 10:30 is,2025-05-19 02:30:00,2,30,2:30
15:15:00,15:15,0 days 11:45:00,Let's do some time of day math. 11 hours and 45 minutes after 15:15 is,2025-05-20 03:00:00,3,0,3:00
05:00:00,5:00,0 days 12:00:00,Let's do some time of day math. 12 hours after 5:00 is,2025-05-19 17:00:00,17,0,17:00
17:00:00,17:00,0 days 03:30:00,Let's do some time of day math. 3 hours and 30 minutes after 17:00 is,2025-05-19 20:30:00,20,30,20:30
00:45:00,00:45,0 days 00:45:00,Let's do some time of day math. 45 minutes after 00:45 is,2025-05-19 01:30:00,1,30,1:30
07:45:00,7:45,-1 days +13:15:00,Let's do some time of day math. 11 hours and 15 minutes before 7:45 is,2025-05-18 21:00:00,21,0,21:00
00:15:00,00:15,0 days 09:30:00,Let's do some time of day math. 9 hours and 30 minutes after 00:15 is,2025-05-19 09:45:00,9,45,9:45
10:00:00,10:00,-1 days +14:15:00,Let's do some time of day math. 10 hours and 15 minutes before 10:00 is,2025-05-19 00:15:00,0,15,00:15
01:30:00,1:30,0 days 00:45:00,Let's do some time of day math. 45 minutes after 1:30 is,2025-05-19 02:15:00,2,15,2:15
17:45:00,17:45,0 days 06:00:00,Let's do some time of day math. 6 hours after 17:45 is,2025-05-19 23:45:00,23,45,23:45
04:30:00,4:30,-1 days +20:45:00,Let's do some time of day math. 4 hours and 45 minutes before 4:30 is,2025-05-19 01:15:00,1,15,1:15
