context,correct_city,correct_country,correct_continent,correct_lat,correct_lon,correct_geodesic_dist,correct_through_earth_dist,correct_euclidean_dist,correct_answer,reference_city,reference_country,reference_continent,reference_lat,reference_lon,reference_name,name_1,city_1,country_1,continent_1,lat_1,lon_1,name_2,city_2,country_2,continent_2,lat_2,lon_2,name_3,city_3,country_3,continent_3,lat_3,lon_3
Charlie lives in Serra do Salitre. Mark lives in Zərdab. Alex lives in Oruro. The person who lives closest to Charlie is,Oruro,Bolivia,South America,-17.9799,-67.13,2157.2537690469358,2146.9628344281045,20.47126119246198,Alex,Serra do Salitre,Brazil,South America,-19.1108,-46.69,Charlie,Charlie,Serra do Salitre,Brazil,South America,-19.1108,-46.69,Mark,Zərdab,Azerbaijan,Europe,40.2199,47.71,Alex,Oruro,Bolivia,South America,-17.9799,-67.13
Brandon lives in Vologda. Max lives in Balta. Grant lives in Yamagata. The person who lives closest to Brandon is,Balta,Ukraine,Europe,47.94,29.6219,1422.0512895092481,1419.101107152096,15.257893121266779,Max,Vologda,Russia,Asia,59.2167,39.9,Brandon,Brandon,Vologda,Russia,Asia,59.2167,39.9,Max,Balta,Ukraine,Europe,47.94,29.6219,Grant,Yamagata,Japan,Asia,38.2554,140.3396
Scott lives in Vallentuna. Dallas lives in Cristina. Hope lives in Ipecaetá. The person who lives closest to Scott is,Ipecaetá,Brazil,South America,-12.3,-39.3078,9475.870537593719,8626.271904524487,91.94433831454766,Hope,Vallentuna,Sweden,Europe,59.5333,18.0833,Scott,Scott,Vallentuna,Sweden,Europe,59.5333,18.0833,Dallas,Cristina,Brazil,South America,-22.2119,-45.2639,Hope,Ipecaetá,Brazil,South America,-12.3,-39.3078
John lives in Chimaltenango. Grant lives in Papagaios. Andrew lives in Bjelovar. The person who lives closest to John is,Papagaios,Brazil,South America,-19.4489,-44.7478,6308.182578775233,6053.638727036342,57.3261587079581,Grant,Chimaltenango,Guatemala,North America,14.6622,-90.8208,John,John,Chimaltenango,Guatemala,North America,14.6622,-90.8208,Grant,Papagaios,Brazil,South America,-19.4489,-44.7478,Andrew,Bjelovar,Croatia,Europe,45.8989,16.8422
Max lives in Palo Negro. Michael lives in Yarumal. Neil lives in Innsbruck. The person who lives closest to Max is,Yarumal,Colombia,South America,7.0,-75.5,943.349674541511,942.4881401117996,8.56767161018675,Michael,Palo Negro,Venezuela,South America,10.1739,-67.5419,Max,Max,Palo Negro,Venezuela,South America,10.1739,-67.5419,Michael,Yarumal,Colombia,South America,7.0,-75.5,Neil,Innsbruck,Austria,Europe,47.2683,11.3933
Connor lives in Puconci. Joy lives in Vila Nova de Gaia. Marco lives in Moroto. The person who lives closest to Connor is,Vila Nova de Gaia,Portugal,Europe,41.1333,-8.6167,2068.7323381741016,2059.655929213591,25.392307322691256,Joy,Puconci,Slovenia,Europe,46.7067,16.1564,Connor,Connor,Puconci,Slovenia,Europe,46.7067,16.1564,Joy,Vila Nova de Gaia,Portugal,Europe,41.1333,-8.6167,Marco,Moroto,Uganda,Africa,2.53,34.67
Luke lives in Orestiáda. Dallas lives in Semīrom. Steve lives in Aparecida. The person who lives closest to Luke is,Semīrom,Iran,Asia,31.4094,51.5736,2492.3213039576617,2476.4594182058227,26.996978209607086,Dallas,Orestiáda,Greece,Europe,41.5,26.5333,Luke,Luke,Orestiáda,Greece,Europe,41.5,26.5333,Dallas,Semīrom,Iran,Asia,31.4094,51.5736,Steve,Aparecida,Brazil,South America,-22.8469,-45.2297
Charlie lives in Kulhudhuffushi. Dallas lives in Shuangyashan. Neil lives in Tosno. The person who lives closest to Charlie is,Tosno,Russia,Asia,59.55,30.9,6872.067851006946,6543.73259489888,67.673144291809,Neil,Kulhudhuffushi,Maldives,Asia,6.6225,73.0703,Charlie,Charlie,Kulhudhuffushi,Maldives,Asia,6.6225,73.0703,Dallas,Shuangyashan,China,Asia,46.6762,131.1416,Neil,Tosno,Russia,Asia,59.55,30.9
Blake lives in Erie. Matt lives in Orleães. Fred lives in Serang. The person who lives closest to Blake is,Orleães,Brazil,South America,-28.3589,-49.2908,8448.691965896565,7843.085889189237,76.90495758798649,Matt,Erie,United States,North America,42.1167,-80.0733,Blake,Blake,Erie,United States,North America,42.1167,-80.0733,Matt,Orleães,Brazil,South America,-28.3589,-49.2908,Fred,Serang,Indonesia,Asia,-6.12,106.1503
Hunter lives in Ghabāghib. Richard lives in Ratchaburi. Leon lives in Čitluk. The person who lives closest to Hunter is,Čitluk,Bosnia and Herzegovina,Europe,43.2286,17.7008,1959.533878051808,1951.819191055712,21.073282484938122,Leon,Ghabāghib,Syria,Asia,33.1824,36.2253,Hunter,Hunter,Ghabāghib,Syria,Asia,33.1824,36.2253,Richard,Ratchaburi,Thailand,Asia,13.5356,99.8133,Leon,Čitluk,Bosnia and Herzegovina,Europe,43.2286,17.7008
Kyle lives in Maribondo. Leon lives in Fray Bartolomé de Las Casas. George lives in Arroio do Meio. The person who lives closest to Kyle is,Arroio do Meio,Brazil,South America,-29.4008,-51.945,2740.0434465660715,2718.9745543761296,25.25067546047036,George,Maribondo,Brazil,South America,-9.5769,-36.305,Kyle,Kyle,Maribondo,Brazil,South America,-9.5769,-36.305,Leon,Fray Bartolomé de Las Casas,Guatemala,North America,15.8456,-89.8658,George,Arroio do Meio,Brazil,South America,-29.4008,-51.945
Tyler lives in Yverdon-les-Bains. Henry lives in Anadyr. Jerry lives in Náfpaktos. The person who lives closest to Tyler is,Náfpaktos,Greece,Europe,38.3939,21.8306,1549.760789145613,1545.9426977188161,17.350260551357724,Jerry,Yverdon-les-Bains,Switzerland,Europe,46.7785,6.6408,Tyler,Tyler,Yverdon-les-Bains,Switzerland,Europe,46.7785,6.6408,Henry,Anadyr,Russia,Asia,64.7333,177.5167,Jerry,Náfpaktos,Greece,Europe,38.3939,21.8306
Tyler lives in Tolna. George lives in Marechal Taumaturgo. Josh lives in Itararé. The person who lives closest to Tyler is,Itararé,Brazil,South America,-24.1125,-49.3317,10398.767423774494,9282.30177372743,98.05132070064124,Josh,Tolna,Hungary,Europe,46.425,18.775,Tyler,Tyler,Tolna,Hungary,Europe,46.425,18.775,George,Marechal Taumaturgo,Brazil,South America,-8.9411,-72.7917,Josh,Itararé,Brazil,South America,-24.1125,-49.3317
Mark lives in Comala. Marco lives in Santa Cruz do Rio Pardo. Laura lives in Lichinga. The person who lives closest to Mark is,Santa Cruz do Rio Pardo,Brazil,South America,-22.8989,-49.6328,7519.5769076034785,7090.645207081932,68.6461166005769,Marco,Comala,Mexico,North America,19.3208,-103.7603,Mark,Mark,Comala,Mexico,North America,19.3208,-103.7603,Marco,Santa Cruz do Rio Pardo,Brazil,South America,-22.8989,-49.6328,Laura,Lichinga,Mozambique,Africa,-13.3,35.2456
Aaron lives in Dili. Jerry lives in London. April lives in Montemor-o-Velho. The person who lives closest to Aaron is,London,United Kingdom,Europe,51.5072,-0.1275,13166.116151591868,10945.193080799105,139.32065993441174,Jerry,Dili,Timor-Leste,Asia,-8.5594,125.5795,Aaron,Aaron,Dili,Timor-Leste,Asia,-8.5594,125.5795,Jerry,London,United Kingdom,Europe,51.5072,-0.1275,April,Montemor-o-Velho,Portugal,Europe,40.1725,-8.6847
Hunter lives in Santiago Suchilquitongo. Grant lives in Catende. Fred lives in Tübingen. The person who lives closest to Hunter is,Catende,Brazil,South America,-8.6669,-35.7169,7311.687026501324,6916.981315716431,66.43052155876846,Grant,Santiago Suchilquitongo,Mexico,North America,17.25,-96.8833,Hunter,Hunter,Santiago Suchilquitongo,Mexico,North America,17.25,-96.8833,Grant,Catende,Brazil,South America,-8.6669,-35.7169,Fred,Tübingen,Germany,Europe,48.52,9.0556
Hope lives in União. Ryan lives in New Bedford. Rachel lives in Qalāt. The person who lives closest to Hope is,New Bedford,United States,North America,41.6697,-70.9428,5877.444153129082,5671.230333612946,54.11095919922322,Ryan,União,Brazil,South America,-4.5858,-42.8639,Hope,Hope,União,Brazil,South America,-4.5858,-42.8639,Ryan,New Bedford,United States,North America,41.6697,-70.9428,Rachel,Qalāt,Afghanistan,Asia,32.1061,66.9069
Luke lives in Georgetown. Josh lives in Richmond Hill. Maria lives in Uden. The person who lives closest to Luke is,Uden,Netherlands,Europe,51.6667,5.6167,6897.831094396187,6565.825509125275,62.87085652390939,Maria,Georgetown,"Saint Helena, Ascension, and Tristan da Cunha",Africa,-7.9286,-14.4119,Luke,Luke,Georgetown,"Saint Helena, Ascension, and Tristan da Cunha",Africa,-7.9286,-14.4119,Josh,Richmond Hill,Canada,North America,43.8667,-79.4333,Maria,Uden,Netherlands,Europe,51.6667,5.6167
Connor lives in Melíssia. Emily lives in Pirapora. Rose lives in Tafresh. The person who lives closest to Connor is,Tafresh,Iran,Asia,34.6942,50.0211,2366.1070888518143,2352.5324608077067,26.401936718354577,Rose,Melíssia,Greece,Europe,38.05,23.8333,Connor,Connor,Melíssia,Greece,Europe,38.05,23.8333,Emily,Pirapora,Brazil,South America,-17.345,-44.9419,Rose,Tafresh,Iran,Asia,34.6942,50.0211
Maria lives in San Juan Atitán. Michael lives in Amuru. Blake lives in Bengkulu. The person who lives closest to Maria is,Amuru,Uganda,Africa,2.8186,31.8642,13478.634771490431,11101.894639285216,124.14009490225146,Michael,San Juan Atitán,Guatemala,North America,15.4333,-91.6333,Maria,Maria,San Juan Atitán,Guatemala,North America,15.4333,-91.6333,Michael,Amuru,Uganda,Africa,2.8186,31.8642,Blake,Bengkulu,Indonesia,Asia,-3.7956,102.2592
Frank lives in Oriximiná. Tyler lives in Formiga. Bob lives in Serrita. The person who lives closest to Frank is,Serrita,Brazil,South America,-7.9328,-39.2958,1958.898937536229,1951.1917414893608,17.680406924050136,Bob,Oriximiná,Brazil,South America,-1.7658,-55.8658,Frank,Frank,Oriximiná,Brazil,South America,-1.7658,-55.8658,Tyler,Formiga,Brazil,South America,-20.4644,-45.4264,Bob,Serrita,Brazil,South America,-7.9328,-39.2958
Mark lives in Botoşani. Rachel lives in Epe. April lives in Safi. The person who lives closest to Mark is,Safi,Malta,Europe,35.8333,14.485,1661.7985231369375,1657.0915762412747,17.04212361913855,April,Botoşani,Romania,Europe,47.7486,26.6694,Mark,Mark,Botoşani,Romania,Europe,47.7486,26.6694,Rachel,Epe,Nigeria,Africa,6.5833,3.9833,April,Safi,Malta,Europe,35.8333,14.485
Blake lives in Shchelkovo. Connor lives in Santa Luzia do Itanhy. Marco lives in Ocoyoacac. The person who lives closest to Blake is,Santa Luzia do Itanhy,Brazil,South America,-11.3508,-37.4478,10166.546782691456,9121.682564607934,101.0805969565376,Connor,Shchelkovo,Russia,Asia,55.9167,38.0,Blake,Blake,Shchelkovo,Russia,Asia,55.9167,38.0,Connor,Santa Luzia do Itanhy,Brazil,South America,-11.3508,-37.4478,Marco,Ocoyoacac,Mexico,North America,19.2739,-99.4606
Hunter lives in Takamatsu. Maria lives in Valjevo. Connor lives in Araguari. The person who lives closest to Hunter is,Valjevo,Serbia,Europe,44.2708,19.8866,9036.14832298034,8297.57000533755,114.5936480447324,Maria,Takamatsu,Japan,Asia,34.35,134.05,Hunter,Hunter,Takamatsu,Japan,Asia,34.35,134.05,Maria,Valjevo,Serbia,Europe,44.2708,19.8866,Connor,Araguari,Brazil,South America,-18.6489,-48.1869
Robert lives in Oteapan. Marco lives in Yellowknife. Scott lives in Ban Phai. The person who lives closest to Robert is,Yellowknife,Canada,North America,62.4709,-114.4053,5175.624578470335,5034.475354523069,48.65463263421069,Marco,Oteapan,Mexico,North America,18.0,-94.6667,Robert,Robert,Oteapan,Mexico,North America,18.0,-94.6667,Marco,Yellowknife,Canada,North America,62.4709,-114.4053,Scott,Ban Phai,Thailand,Asia,16.06,102.731
April lives in Anapa. Josh lives in General Santos. Luke lives in Yasothon. The person who lives closest to April is,Yasothon,Thailand,Asia,15.7972,104.1431,6959.466960333254,6618.571402206055,72.88631411177273,Luke,Anapa,Russia,Asia,44.8944,37.3167,April,April,Anapa,Russia,Asia,44.8944,37.3167,Josh,General Santos,Philippines,Asia,6.12,125.17,Luke,Yasothon,Thailand,Asia,15.7972,104.1431
Blake lives in Dunedin. Michael lives in Durham. Josh lives in Mallet. The person who lives closest to Blake is,Mallet,Brazil,South America,-25.8778,-50.8208,11012.854351654078,9692.051478049663,222.2258896895679,Josh,Dunedin,New Zealand,Oceania,-45.8742,170.5036,Blake,Blake,Dunedin,New Zealand,Oceania,-45.8742,170.5036,Michael,Durham,United States,North America,35.9792,-78.9022,Josh,Mallet,Brazil,South America,-25.8778,-50.8208
Jerry lives in Gllogovc. Hunter lives in Klinë. Bob lives in Yushu. The person who lives closest to Jerry is,Klinë,Kosovo,Europe,42.6217,20.5778,25.87287968872902,25.872861909711588,0.3161688947382384,Hunter,Gllogovc,Kosovo,Europe,42.6283,20.8939,Jerry,Jerry,Gllogovc,Kosovo,Europe,42.6283,20.8939,Hunter,Klinë,Kosovo,Europe,42.6217,20.5778,Bob,Yushu,China,Asia,44.826,126.55
Kyle lives in Fria. Luke lives in Santa Mariana. Jerry lives in Túquerres. The person who lives closest to Kyle is,Santa Mariana,Brazil,South America,-23.1499,-50.52,5484.765437421227,5316.953279092137,49.910539148460416,Luke,Fria,Guinea,Africa,10.3804,-13.55,Kyle,Kyle,Fria,Guinea,Africa,10.3804,-13.55,Luke,Santa Mariana,Brazil,South America,-23.1499,-50.52,Jerry,Túquerres,Colombia,South America,1.0833,-77.6167
George lives in Caldas da Rainha. Jerry lives in Vlasenica. Fred lives in Santa Ana. The person who lives closest to George is,Vlasenica,Bosnia and Herzegovina,Europe,44.1833,18.9333,2374.357130216512,2360.640177415531,28.473082747043744,Jerry,Caldas da Rainha,Portugal,Europe,39.4069,-9.1363,George,George,Caldas da Rainha,Portugal,Europe,39.4069,-9.1363,Jerry,Vlasenica,Bosnia and Herzegovina,Europe,44.1833,18.9333,Fred,Santa Ana,Guatemala,North America,16.8069,-89.8272
Michael lives in Arcachon. William lives in Ransiki. Dean lives in Sebastião Laranjeiras. The person who lives closest to Michael is,Sebastião Laranjeiras,Brazil,South America,-14.5728,-42.94,7819.712711896614,7338.026683438365,72.47118696309589,Dean,Arcachon,France,Europe,44.65,-1.17,Michael,Michael,Arcachon,France,Europe,44.65,-1.17,William,Ransiki,Indonesia,Asia,-1.5,134.1667,Dean,Sebastião Laranjeiras,Brazil,South America,-14.5728,-42.94
Connor lives in Mobile. Max lives in Jinchang. Grant lives in Helsingborg. The person who lives closest to Connor is,Helsingborg,Sweden,Europe,56.0424,12.721,7845.546748230868,7359.13156229049,103.97828400911413,Grant,Mobile,United States,North America,30.6782,-88.1162,Connor,Connor,Mobile,United States,North America,30.6782,-88.1162,Max,Jinchang,China,Asia,38.5214,102.188,Grant,Helsingborg,Sweden,Europe,56.0424,12.721
Fred lives in San Pedro de Macorís. Luke lives in Rasht. Matt lives in Arāk. The person who lives closest to Fred is,Arāk,Iran,Asia,34.0914,49.6933,11312.353235555049,9883.78388674171,120.02202052123603,Matt,San Pedro de Macorís,Dominican Republic,North America,18.4572,-69.3061,Fred,Fred,San Pedro de Macorís,Dominican Republic,North America,18.4572,-69.3061,Luke,Rasht,Tajikistan,Asia,39.0167,70.3833,Matt,Arāk,Iran,Asia,34.0914,49.6933
Blake lives in Itariri. Max lives in Tsiroanomandidy. Frank lives in Sorgun. The person who lives closest to Blake is,Tsiroanomandidy,Madagascar,Africa,-18.7698,46.05,9468.983296941638,8621.201721640062,93.34649497029869,Max,Itariri,Brazil,South America,-24.2888,-47.1332,Blake,Blake,Itariri,Brazil,South America,-24.2888,-47.1332,Max,Tsiroanomandidy,Madagascar,Africa,-18.7698,46.05,Frank,Sorgun,Turkey,Europe,39.8144,35.1903
Richard lives in Oudenaarde. Marco lives in Mödling. Peter lives in Shatura. The person who lives closest to Richard is,Mödling,Austria,Europe,48.0833,16.2667,964.2157269198166,963.2957607972318,12.965335235928148,Marco,Oudenaarde,Belgium,Europe,50.85,3.6,Richard,Richard,Oudenaarde,Belgium,Europe,50.85,3.6,Marco,Mödling,Austria,Europe,48.0833,16.2667,Peter,Shatura,Russia,Asia,55.5667,39.55
Scott lives in Uchqŭrghon Shahri. Maria lives in Chinácota. George lives in Hadžići. The person who lives closest to Scott is,Hadžići,Bosnia and Herzegovina,Europe,43.8236,18.2211,4349.93745042648,4265.935086433695,53.94022748459631,George,Uchqŭrghon Shahri,Uzbekistan,Asia,41.1214,72.0936,Scott,Scott,Uchqŭrghon Shahri,Uzbekistan,Asia,41.1214,72.0936,Maria,Chinácota,Colombia,South America,7.6167,-72.6,George,Hadžići,Bosnia and Herzegovina,Europe,43.8236,18.2211
Michael lives in Bazhou. Dallas lives in Donji Vakuf. Leon lives in Mirante. The person who lives closest to Michael is,Donji Vakuf,Bosnia and Herzegovina,Europe,44.15,17.4,7711.092675545137,7248.96152456998,99.11034737997845,Dallas,Bazhou,China,Asia,39.1333,116.3833,Michael,Michael,Bazhou,China,Asia,39.1333,116.3833,Dallas,Donji Vakuf,Bosnia and Herzegovina,Europe,44.15,17.4,Leon,Mirante,Brazil,South America,-14.2419,-40.7728
Peter lives in Teruel. Neil lives in Tosno. Rose lives in Mobārakeh. The person who lives closest to Peter is,Tosno,Russia,Asia,59.55,30.9,3076.9827853986676,3047.1645196215522,37.32755889152142,Neil,Teruel,Spain,Europe,40.3436,-1.1072,Peter,Peter,Teruel,Spain,Europe,40.3436,-1.1072,Neil,Tosno,Russia,Asia,59.55,30.9,Rose,Mobārakeh,Iran,Asia,32.3494,51.5
Richard lives in Jawhar. Rachel lives in Saint-Quentin. Martin lives in Estarreja. The person who lives closest to Richard is,Saint-Quentin,France,Europe,49.8486,3.2864,6567.268915841487,6280.350896952196,63.222863657461765,Rachel,Jawhar,Somalia,Africa,2.7833,45.5,Richard,Richard,Jawhar,Somalia,Africa,2.7833,45.5,Rachel,Saint-Quentin,France,Europe,49.8486,3.2864,Martin,Estarreja,Portugal,Europe,40.75,-8.5667
Emily lives in Barrocas. Henry lives in Higüey. Rose lives in Baalbek. The person who lives closest to Emily is,Higüey,Dominican Republic,North America,18.6181,-68.7111,4668.777040302178,4565.008149933373,42.27261617040043,Henry,Barrocas,Brazil,South America,-11.5289,-39.0778,Emily,Emily,Barrocas,Brazil,South America,-11.5289,-39.0778,Henry,Higüey,Dominican Republic,North America,18.6181,-68.7111,Rose,Baalbek,Lebanon,Asia,34.0063,36.2073
Richard lives in San Blas Atempa. Connor lives in Simpelveld. Leon lives in Huesca. The person who lives closest to Richard is,Huesca,Spain,Europe,42.1333,-0.4167,9183.900980716335,8409.1402552356,98.25241389177162,Leon,San Blas Atempa,Mexico,North America,16.3167,-95.2167,Richard,Richard,San Blas Atempa,Mexico,North America,16.3167,-95.2167,Connor,Simpelveld,Netherlands,Europe,50.8339,5.9814,Leon,Huesca,Spain,Europe,42.1333,-0.4167
Kyle lives in Abbottabad. Connor lives in Portel. Grant lives in Ieper. The person who lives closest to Kyle is,Ieper,Belgium,Europe,50.8508,2.885,5817.955063381462,5617.896834374324,72.28866334605999,Grant,Abbottabad,Pakistan,Asia,34.1558,73.2194,Kyle,Kyle,Abbottabad,Pakistan,Asia,34.1558,73.2194,Connor,Portel,Brazil,South America,-1.9358,-50.8208,Grant,Ieper,Belgium,Europe,50.8508,2.885
Ryan lives in Caracol. Steve lives in Bubanza. Dean lives in Mineiros do Tietê. The person who lives closest to Ryan is,Mineiros do Tietê,Brazil,South America,-22.4089,-48.4508,1558.8386662327277,1554.9531202498654,14.093242800718365,Dean,Caracol,Brazil,South America,-9.2789,-43.33,Ryan,Ryan,Caracol,Brazil,South America,-9.2789,-43.33,Steve,Bubanza,Burundi,Africa,-3.0833,29.4,Dean,Mineiros do Tietê,Brazil,South America,-22.4089,-48.4508
Alex lives in Lefkáda. Henry lives in Ştefan Vodă. Charlie lives in Zgornja Kungota. The person who lives closest to Alex is,Zgornja Kungota,Slovenia,Europe,46.6392,15.6156,971.8144483867959,970.8725646681779,9.386756074917466,Charlie,Lefkáda,Greece,Europe,38.7167,20.65,Alex,Alex,Lefkáda,Greece,Europe,38.7167,20.65,Henry,Ştefan Vodă,Moldova,Europe,46.5129,29.6619,Charlie,Zgornja Kungota,Slovenia,Europe,46.6392,15.6156
Jerry lives in Senador Guiomard. Connor lives in Iaşi. Joy lives in Mérida. The person who lives closest to Jerry is,Mérida,Mexico,North America,20.9667,-89.6167,4205.695014120248,4129.7462176561485,38.03858721679868,Joy,Senador Guiomard,Brazil,South America,-10.1497,-67.7374,Jerry,Jerry,Senador Guiomard,Brazil,South America,-10.1497,-67.7374,Connor,Iaşi,Romania,Europe,47.1622,27.5889,Joy,Mérida,Mexico,North America,20.9667,-89.6167
